,start_coord,end_coord,translation_status,dataset,count,length
3065,146464436,146465149,Protein coding,IonXpress_SFPQt1,2,713
3066,146465259,146465876,Protein coding,IonXpress_NONO_c,1,617
3067,146465259,146465876,Protein coding,IonXpress_SFPQt1,3,617
3068,148558286,148560845,Protein coding,IonXpress_SFPQt1,1,2559
3069,148561115,148566848,Protein coding,IonXpress_SFPQt1,2,5733
3070,148566880,148568734,Protein coding,IonXpress_SFPQt1,2,1854
3071,148568877,148574735,Protein coding,IonXpress_SFPQt1,1,5858
3072,148568877,148577356,Protein coding,IonXpress_SFPQt1,1,8479
3073,148574987,148577070,Protein coding,IonXpress_SFPQt1,1,2083
3074,148577251,148577356,Protein coding,IonXpress_SFPQt1,1,105
3075,148577512,148577613,Protein coding,IonXpress_SFPQt1,2,101
3076,148577824,148579604,Protein coding,IonXpress_SFPQt1,2,1780
3077,148579708,148580538,Protein coding,IonXpress_SFPQt1,2,830
3078,148580754,148581794,Protein coding,IonXpress_SFPQt1,2,1040
3079,148581868,148582331,Protein coding,IonXpress_SFPQt1,2,463
3080,148582538,148583824,Protein coding,IonXpress_SFPQt1,2,1286
3081,148583877,148587786,Protein coding,IonXpress_SFPQt1,2,3909
3082,148587951,148588992,Protein coding,IonXpress_SFPQt1,2,1041
3083,148589045,148589659,Protein coding,IonXpress_SFPQt1,2,614
3084,148589833,148590551,Protein coding,IonXpress_SFPQt1,2,718
3085,148590604,148591199,Protein coding,IonXpress_SFPQt1,2,595
3086,148591373,148592081,Protein coding,IonXpress_SFPQt1,2,708
3087,148592134,148592789,Protein coding,IonXpress_SFPQt1,2,655
3088,148592963,148593676,Protein coding,IonXpress_SFPQt1,2,713
3089,148593783,148594395,Protein coding,IonXpress_SFPQt1,2,612
3090,159313730,159389690,Protein coding,IonXpress_NONO_c,5,75960
3091,159314819,159389690,Protein coding,IonXpress_NONO_c,1,74871
3092,159389828,159433781,Protein coding,IonXpress_NONO_c,6,43953
3093,159389828,159459580,Protein coding,IonXpress_NONO_c,1,69752
3094,159433895,159459580,Protein coding,IonXpress_NONO_c,7,25685
3095,159459616,159477500,Protein coding,IonXpress_NONO_c,8,17884
3096,159477627,159477741,Protein coding,IonXpress_NONO_c,2,114
3097,159477633,159477741,Protein coding,IonXpress_NONO_c,6,108
3098,159477933,159481388,Protein coding,IonXpress_NONO_c,6,3455
3099,159477933,159481465,Protein coding,IonXpress_NONO_c,2,3532
3100,159481939,159488263,Protein coding,IonXpress_NONO_c,8,6324
3101,159488453,159490580,Protein coding,IonXpress_NONO_c,7,2127
3102,159488453,159490583,Protein coding,IonXpress_NONO_c,1,2130
3103,159490801,159497137,Protein coding,IonXpress_NONO_c,8,6336
3104,159497271,159498996,Protein coding,IonXpress_NONO_c,8,1725
3105,159499211,159514641,Protein coding,IonXpress_NONO_c,8,15430
3106,159514826,159517843,Protein coding,IonXpress_NONO_c,7,3017
3107,159517962,159519407,Protein coding,IonXpress_NONO_c,7,1445
3108,159519600,159519782,Protein coding,IonXpress_NONO_c,5,182
3109,159519957,159522923,Protein coding,IonXpress_NONO_c,5,2966
3110,159523075,159526230,Protein coding,IonXpress_NONO_c,4,3155
3111,159526427,159530187,Protein coding,IonXpress_NONO_c,4,3760
3112,159530273,159530393,Protein coding,IonXpress_NONO_c,4,120
3113,159530512,159533249,Protein coding,IonXpress_NONO_c,2,2737
3114,159530512,159535091,Protein coding,IonXpress_NONO_c,2,4579
3115,159533379,159535091,Protein coding,IonXpress_NONO_c,2,1712
3116,159535166,159536939,Protein coding,IonXpress_NONO_c,4,1773
3117,166195411,166399594,Non coding,IonXpress_NONO_c,5,204183
3118,166338147,166401015,Protein coding,IonXpress_NONO_c,5,62868
3119,166354254,166401015,Protein coding,IonXpress_NONO_c,5,46761
3120,166363402,166401015,Protein coding,IonXpress_NONO_c,5,37613
3121,173833213,173833393,Non coding,IonXpress_NONO_c,18,180
3122,173833213,173833393,Non coding,IonXpress_SFPQt1,22,180
3123,173833442,173833620,Non coding,IonXpress_NONO_c,9,178
3124,173833442,173833620,Non coding,IonXpress_SFPQt1,11,178
3125,173833644,173833811,Non coding,IonXpress_NONO_c,9,167
3126,173833644,173833811,Non coding,IonXpress_SFPQt1,11,167
3127,173833842,173834365,Non coding,IonXpress_NONO_c,9,523
3128,173833842,173834365,Non coding,IonXpress_SFPQt1,11,523
3129,173834420,173834607,Non coding,IonXpress_NONO_c,18,187
3130,173834420,173834607,Non coding,IonXpress_SFPQt1,22,187
3131,173834685,173834993,Non coding,IonXpress_NONO_c,18,308
3132,173834685,173834993,Non coding,IonXpress_SFPQt1,22,308
3133,173835032,173835313,Non coding,IonXpress_NONO_c,18,281
3134,173835032,173835313,Non coding,IonXpress_SFPQt1,22,281
3135,173835344,173835664,Non coding,IonXpress_NONO_c,18,320
3136,173835344,173835664,Non coding,IonXpress_SFPQt1,22,320
3137,173835705,173835897,Non coding,IonXpress_NONO_c,9,192
3138,173835705,173835897,Non coding,IonXpress_SFPQt1,11,192
3139,173835934,173836127,Non coding,IonXpress_NONO_c,18,193
3140,173835934,173836127,Non coding,IonXpress_SFPQt1,22,193
3141,173836181,173837096,Non coding,IonXpress_NONO_c,18,915
3142,173836181,173837096,Non coding,IonXpress_SFPQt1,22,915
3143,176743312,176744159,Protein coding,IonXpress_NONO_c,3,847
3144,176744262,176750757,Protein coding,IonXpress_NONO_c,3,6495
3145,176750924,176751984,Protein coding,IonXpress_NONO_c,3,1060
3146,176752113,176755884,Protein coding,IonXpress_NONO_c,3,3771
3147,176755960,176756099,Protein coding,IonXpress_NONO_c,3,139
3148,176756222,176763915,Protein coding,IonXpress_NONO_c,3,7693
3149,176763977,176765086,Protein coding,IonXpress_NONO_c,3,1109
3150,176765185,176765272,Protein coding,IonXpress_NONO_c,3,87
3151,176765337,176767783,Protein coding,IonXpress_NONO_c,3,2446
3152,176767905,176769290,Protein coding,IonXpress_NONO_c,1,1385
3153,176767926,176768264,Protein coding,IonXpress_NONO_c,2,338
3154,176768398,176769290,Protein coding,IonXpress_NONO_c,2,892
3155,176769514,176771559,Protein coding,IonXpress_NONO_c,4,2045
3156,176771706,176782706,Protein coding,IonXpress_NONO_c,3,11000
3157,176771706,176816252,Protein coding,IonXpress_NONO_c,1,44546
3158,176782810,176816252,Protein coding,IonXpress_NONO_c,2,33442
3159,176782810,176914907,Protein coding,IonXpress_NONO_c,1,132097
3160,176816329,176914126,Protein coding,IonXpress_NONO_c,1,97797
3161,176816329,176914907,Protein coding,IonXpress_NONO_c,2,98578
3162,186501428,186502216,Protein coding,IonXpress_NONO_c,2,788
3163,186501428,186502216,Protein coding,IonXpress_SFPQt1,4,788
3164,186501428,186502219,Protein coding,IonXpress_NONO_c,2,791
3165,186501428,186502219,Protein coding,IonXpress_SFPQt1,4,791
3166,186502266,186502351,Protein coding,IonXpress_NONO_c,4,85
3167,186502266,186502351,Protein coding,IonXpress_SFPQt1,8,85
3168,186502485,186502749,Protein coding,IonXpress_NONO_c,2,264
3169,186502485,186502749,Protein coding,IonXpress_SFPQt1,4,264
3170,186502485,186503670,Protein coding,IonXpress_NONO_c,2,1185
3171,186502485,186503670,Protein coding,IonXpress_SFPQt1,4,1185
3172,186502890,186503670,Protein coding,IonXpress_NONO_c,2,780
3173,186502890,186503670,Protein coding,IonXpress_SFPQt1,4,780
3174,186503840,186503951,Protein coding,IonXpress_NONO_c,4,111
3175,186503840,186503951,Protein coding,IonXpress_SFPQt1,9,111
3176,186504062,186504289,Protein coding,IonXpress_NONO_c,4,227
3177,186504062,186504289,Protein coding,IonXpress_SFPQt1,9,227
3178,186504434,186504914,Protein coding,IonXpress_NONO_c,4,480
3179,186504434,186504914,Protein coding,IonXpress_SFPQt1,9,480
3180,186505053,186505282,Protein coding,IonXpress_NONO_c,4,229
3181,186505053,186505282,Protein coding,IonXpress_SFPQt1,9,229
3182,186505373,186505590,Protein coding,IonXpress_NONO_c,4,217
3183,186505373,186505590,Protein coding,IonXpress_SFPQt1,8,217
3184,186505671,186506912,Protein coding,IonXpress_NONO_c,4,1241
3185,186505671,186506912,Protein coding,IonXpress_SFPQt1,8,1241
3186,203130709,203139834,Protein coding,IonXpress_NONO_c,2,9125
3187,203130709,203139834,Protein coding,IonXpress_SFPQt1,3,9125
3188,203139912,203142671,Protein coding,IonXpress_NONO_c,2,2759
3189,203139912,203142671,Protein coding,IonXpress_SFPQt1,3,2759
3190,203142725,203147072,Protein coding,IonXpress_NONO_c,2,4347
3191,203142725,203147072,Protein coding,IonXpress_SFPQt1,3,4347
3192,203147195,203149066,Protein coding,IonXpress_NONO_c,2,1871
3193,203147195,203149066,Protein coding,IonXpress_SFPQt1,3,1871
3194,203149204,203152381,Protein coding,IonXpress_NONO_c,2,3177
3195,203149204,203152381,Protein coding,IonXpress_SFPQt1,2,3177
3196,203152447,203155044,Protein coding,IonXpress_NONO_c,2,2597
3197,203152447,203155044,Protein coding,IonXpress_SFPQt1,2,2597
3198,203155180,203155846,Protein coding,IonXpress_NONO_c,2,666
3199,203155180,203155846,Protein coding,IonXpress_SFPQt1,2,666
3200,203155993,203157498,Protein coding,IonXpress_NONO_c,2,1505
3201,203155993,203157498,Protein coding,IonXpress_SFPQt1,2,1505
3202,203157626,203160395,Protein coding,IonXpress_NONO_c,2,2769
3203,203157626,203160395,Protein coding,IonXpress_SFPQt1,2,2769
3204,203160560,203162100,Protein coding,IonXpress_NONO_c,2,1540
3205,203160560,203162100,Protein coding,IonXpress_SFPQt1,2,1540
3206,203162236,203162566,Protein coding,IonXpress_NONO_c,2,330
3207,203162236,203162566,Protein coding,IonXpress_SFPQt1,2,330
3208,203162629,203164955,Protein coding,IonXpress_NONO_c,2,2326
3209,203162629,203164955,Protein coding,IonXpress_SFPQt1,2,2326
3210,203165090,203167642,Protein coding,IonXpress_NONO_c,2,2552
3211,203165090,203167642,Protein coding,IonXpress_SFPQt1,2,2552
3212,203167780,203168107,Protein coding,IonXpress_NONO_c,2,327
3213,203167780,203168107,Protein coding,IonXpress_SFPQt1,2,327
3214,207024408,207024635,Protein coding,IonXpress_NONO_c,1,227
3215,207024408,207024681,Protein coding,IonXpress_NONO_c,1,273
3216,207024783,207025310,Protein coding,IonXpress_NONO_c,3,527
3217,207025434,207026068,Protein coding,IonXpress_NONO_c,3,634
3218,207026196,207026760,Protein coding,IonXpress_NONO_c,3,564
3219,207026828,207027211,Protein coding,IonXpress_NONO_c,3,383
3220,207027338,207027451,Protein coding,IonXpress_NONO_c,3,113
3221,228550885,228551115,Non coding,IonXpress_SFPQt1,1,230
3222,228552289,228552880,Non coding,IonXpress_SFPQt1,1,591
3223,228552289,228552880,Protein coding,IonXpress_SFPQt1,2,591
3224,228553023,228560603,Non coding,IonXpress_SFPQt1,1,7580
3225,228553023,228560603,Protein coding,IonXpress_SFPQt1,2,7580
3226,228560797,228563450,Non coding,IonXpress_SFPQt1,1,2653
3227,228560797,228563450,Protein coding,IonXpress_SFPQt1,2,2653
3228,228564280,228565627,Protein coding,IonXpress_SFPQt1,1,1347
3229,228564280,228566883,Non coding,IonXpress_SFPQt1,1,2603
3230,228564280,228566883,Protein coding,IonXpress_SFPQt1,1,2603
3231,228565824,228566883,Protein coding,IonXpress_SFPQt1,1,1059
3232,228567036,228582657,Non coding,IonXpress_SFPQt1,1,15621
3233,228567036,228582657,Protein coding,IonXpress_SFPQt1,2,15621
3234,230193825,230313962,Protein coding,IonXpress_NONO_c,1,120137
3235,230203153,230313962,Protein coding,IonXpress_NONO_c,1,110809
3236,230203153,230338881,Non coding,IonXpress_NONO_c,1,135728
3237,230314057,230338881,Protein coding,IonXpress_NONO_c,2,24824
3238,230339036,230371758,Non coding,IonXpress_NONO_c,1,32722
3239,230339036,230371758,Protein coding,IonXpress_NONO_c,2,32722
3240,230371858,230372097,Non coding,IonXpress_NONO_c,1,239
3241,230371858,230372097,Protein coding,IonXpress_NONO_c,2,239
3242,230372166,230372404,Non coding,IonXpress_NONO_c,1,238
3243,230372166,230372404,Protein coding,IonXpress_NONO_c,2,238
3244,230372471,230379050,Non coding,IonXpress_NONO_c,1,6579
3245,230372471,230379050,Protein coding,IonXpress_NONO_c,2,6579
3246,230379173,230381807,Non coding,IonXpress_NONO_c,1,2634
3247,230379173,230381807,Protein coding,IonXpress_NONO_c,2,2634
3248,230381896,230384928,Non coding,IonXpress_NONO_c,1,3032
3249,230381896,230384928,Protein coding,IonXpress_NONO_c,2,3032
3250,230385017,230386201,Protein coding,IonXpress_NONO_c,2,1184
3251,230385017,230390962,Non coding,IonXpress_NONO_c,1,5945
3252,230386306,230390962,Protein coding,IonXpress_NONO_c,2,4656
3253,230391090,230398317,Non coding,IonXpress_NONO_c,1,7227
3254,230391090,230398317,Protein coding,IonXpress_NONO_c,2,7227
3255,230398411,230398666,Non coding,IonXpress_NONO_c,1,255
3256,230398411,230398666,Protein coding,IonXpress_NONO_c,2,255
3257,230398751,230400985,Non coding,IonXpress_NONO_c,1,2234
3258,230398751,230400985,Protein coding,IonXpress_NONO_c,2,2234
3259,230401113,230410189,Non coding,IonXpress_NONO_c,1,9076
3260,230401113,230410189,Protein coding,IonXpress_NONO_c,2,9076
3261,230410310,230415047,Protein coding,IonXpress_NONO_c,2,4737
3262,232319978,232320110,Protein coding,IonXpress_NONO_c,1,132
3263,232319978,232320110,Protein coding,IonXpress_SFPQt1,1,132
3264,232320335,232320719,Protein coding,IonXpress_NONO_c,1,384
3265,232320335,232320719,Protein coding,IonXpress_SFPQt1,1,384
3266,232320847,232321340,Protein coding,IonXpress_NONO_c,1,493
3267,232320847,232321340,Protein coding,IonXpress_SFPQt1,1,493
3268,232321475,232321710,Protein coding,IonXpress_NONO_c,1,235
3269,232321475,232321710,Protein coding,IonXpress_SFPQt1,1,235
3270,232321835,232322352,Protein coding,IonXpress_NONO_c,1,517
3271,232321835,232322352,Protein coding,IonXpress_SFPQt1,1,517
3272,232322511,232322975,Protein coding,IonXpress_NONO_c,1,464
3273,232322511,232322975,Protein coding,IonXpress_SFPQt1,1,464
3274,232323100,232323710,Protein coding,IonXpress_NONO_c,1,610
3275,232323100,232323710,Protein coding,IonXpress_SFPQt1,1,610
3276,232323836,232324861,Protein coding,IonXpress_NONO_c,1,1025
3277,232323836,232324861,Protein coding,IonXpress_SFPQt1,1,1025
3278,232325004,232325187,Protein coding,IonXpress_NONO_c,1,183
3279,232325004,232325187,Protein coding,IonXpress_SFPQt1,1,183
3280,232325275,232325378,Protein coding,IonXpress_NONO_c,1,103
3281,232325275,232325378,Protein coding,IonXpress_SFPQt1,1,103
3282,232325577,232326249,Protein coding,IonXpress_NONO_c,1,672
3283,232325577,232326249,Protein coding,IonXpress_SFPQt1,1,672
3284,232326728,232327909,Protein coding,IonXpress_NONO_c,1,1181
3285,232326728,232327909,Protein coding,IonXpress_SFPQt1,1,1181
3286,232328027,232329045,Protein coding,IonXpress_NONO_c,1,1018
3287,232328027,232329045,Protein coding,IonXpress_SFPQt1,1,1018
3288,235275423,235277081,Protein coding,IonXpress_SFPQt1,1,1658
3289,235277225,235283131,Protein coding,IonXpress_SFPQt1,1,5906
3290,235283214,235285639,Protein coding,IonXpress_SFPQt1,1,2425
3291,235285687,235291908,Protein coding,IonXpress_SFPQt1,1,6221
3292,237205869,237433795,Protein coding,IonXpress_NONO_c,2,227926
3293,237205869,237433795,Protein coding,IonXpress_SFPQt1,2,227926
3294,237433916,237494176,Protein coding,IonXpress_NONO_c,2,60260
3295,237433916,237494176,Protein coding,IonXpress_SFPQt1,2,60260
3296,237494282,237519263,Protein coding,IonXpress_NONO_c,2,24981
3297,237494282,237519263,Protein coding,IonXpress_SFPQt1,2,24981
3298,237519285,237527656,Protein coding,IonXpress_NONO_c,2,8371
3299,237519285,237527656,Protein coding,IonXpress_SFPQt1,2,8371
3300,237527672,237532832,Protein coding,IonXpress_NONO_c,2,5160
3301,237527672,237532832,Protein coding,IonXpress_SFPQt1,2,5160
3302,237532908,237538015,Protein coding,IonXpress_NONO_c,2,5107
3303,237532908,237538015,Protein coding,IonXpress_SFPQt1,2,5107
3304,237538095,237540621,Protein coding,IonXpress_NONO_c,2,2526
3305,237538095,237540621,Protein coding,IonXpress_SFPQt1,2,2526
3306,237540735,237550579,Protein coding,IonXpress_NONO_c,2,9844
3307,237540735,237550579,Protein coding,IonXpress_SFPQt1,2,9844
3308,237550680,237551385,Protein coding,IonXpress_NONO_c,2,705
3309,237550680,237551385,Protein coding,IonXpress_SFPQt1,2,705
3310,237551483,237580347,Protein coding,IonXpress_NONO_c,2,28864
3311,237551483,237580347,Protein coding,IonXpress_SFPQt1,2,28864
3312,237580423,237586390,Protein coding,IonXpress_NONO_c,2,5967
3313,237580423,237586390,Protein coding,IonXpress_SFPQt1,2,5967
3314,237586548,237604617,Protein coding,IonXpress_NONO_c,2,18069
3315,237586548,237604617,Protein coding,IonXpress_SFPQt1,2,18069
3316,237604783,237608699,Protein coding,IonXpress_NONO_c,2,3916
3317,237604783,237608699,Protein coding,IonXpress_SFPQt1,2,3916
3318,237608822,237617689,Protein coding,IonXpress_NONO_c,2,8867
3319,237608822,237617689,Protein coding,IonXpress_SFPQt1,2,8867
3320,237617874,237619898,Protein coding,IonXpress_NONO_c,2,2024
3321,237617874,237619898,Protein coding,IonXpress_SFPQt1,2,2024
3322,237620035,237632390,Protein coding,IonXpress_NONO_c,2,12355
3323,237620035,237632390,Protein coding,IonXpress_SFPQt1,2,12355
3324,237632487,237655104,Protein coding,IonXpress_NONO_c,2,22617
3325,237632487,237655104,Protein coding,IonXpress_SFPQt1,2,22617
3326,237655224,237656252,Protein coding,IonXpress_NONO_c,2,1028
3327,237655224,237656252,Protein coding,IonXpress_SFPQt1,2,1028
3328,237656387,237659809,Protein coding,IonXpress_NONO_c,2,3422
3329,237656387,237659809,Protein coding,IonXpress_SFPQt1,2,3422
3330,237660052,237664009,Protein coding,IonXpress_NONO_c,2,3957
3331,237660052,237664009,Protein coding,IonXpress_SFPQt1,2,3957
3332,237664203,237666587,Protein coding,IonXpress_NONO_c,2,2384
3333,237664203,237666587,Protein coding,IonXpress_SFPQt1,2,2384
3334,237666805,237670008,Protein coding,IonXpress_NONO_c,2,3203
3335,237666805,237670008,Protein coding,IonXpress_SFPQt1,2,3203
3336,237670114,237674986,Protein coding,IonXpress_NONO_c,2,4872
3337,237670114,237674986,Protein coding,IonXpress_SFPQt1,2,4872
3338,237675091,237693725,Protein coding,IonXpress_NONO_c,2,18634
3339,237675091,237693725,Protein coding,IonXpress_SFPQt1,2,18634
3340,237693810,237711729,Protein coding,IonXpress_NONO_c,2,17919
3341,237693810,237711729,Protein coding,IonXpress_SFPQt1,2,17919
3342,237711890,237713842,Protein coding,IonXpress_NONO_c,2,1952
3343,237711890,237713842,Protein coding,IonXpress_SFPQt1,2,1952
3344,237713991,237729865,Protein coding,IonXpress_NONO_c,2,15874
3345,237713991,237729865,Protein coding,IonXpress_SFPQt1,2,15874
3346,237730075,237732443,Protein coding,IonXpress_NONO_c,2,2368
3347,237730075,237732443,Protein coding,IonXpress_SFPQt1,2,2368
3348,237732619,237753091,Protein coding,IonXpress_NONO_c,2,20472
3349,237732619,237753091,Protein coding,IonXpress_SFPQt1,2,20472
3350,237753301,237753938,Protein coding,IonXpress_NONO_c,2,637
3351,237753301,237753938,Protein coding,IonXpress_SFPQt1,2,637
3352,237754292,237755037,Protein coding,IonXpress_NONO_c,2,745
3353,237754292,237755037,Protein coding,IonXpress_SFPQt1,2,745
3354,237755153,237756774,Protein coding,IonXpress_NONO_c,2,1621
3355,237755153,237756774,Protein coding,IonXpress_SFPQt1,2,1621
3356,237756936,237758796,Protein coding,IonXpress_NONO_c,2,1860
3357,237756936,237758796,Protein coding,IonXpress_SFPQt1,2,1860
3358,237758957,237765323,Protein coding,IonXpress_NONO_c,2,6366
3359,237758957,237765323,Protein coding,IonXpress_SFPQt1,2,6366
3360,237765411,237774060,Protein coding,IonXpress_NONO_c,2,8649
3361,237765411,237774060,Protein coding,IonXpress_SFPQt1,2,8649
3362,237774288,237777337,Protein coding,IonXpress_NONO_c,2,3049
3363,237774288,237777337,Protein coding,IonXpress_SFPQt1,2,3049
